X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
0.242857142857143,0.261016949152542,0.054545454545455,0.6,0.850673194614443,0.901518568636295,0.604273263986505,0.094036697247707,0.956326218411644,0.139764235399842,0.001950906928713,0.776428941888273,0.538323379249343,0.5625,6
0.242857142857143,0.261016949152542,0.054545454545455,0.6,0.850673194614443,0.901518568636295,0.604273263986505,0.094036697247707,0.956326218411644,0.139764235399842,0.002612516471066,0.776428941888273,0.538323379249343,0.5625,6
0.242857142857143,0.261016949152542,0.054545454545455,0.6,0.850673194614443,0.901518568636295,0.604273263986505,0.094036697247707,0.956326218411644,0.139764235399842,0.001950906928713,0.776428941888273,0.538323379249343,0.5625,6
0.242857142857143,0.261016949152542,0.054545454545455,0.6,0.850673194614443,0.901518568636295,0.604273263986505,0.094036697247707,0.956326218411644,0.139764235399842,0.001950906928713,0.776428941888273,0.538323379249343,0.5625,6
0.257142857142857,0.11864406779661,0.060909090909091,0.2,0.842105263157895,0.981581717035032,0.776665729547371,0.013761467889908,0.95630966883579,0.139438260947403,0.001197823704964,0.776424377694256,0.702936385599702,0.1875,2
0.414285714285714,0.054237288135593,0.072727272727273,0.2,0.87515299877601,0.906104345211246,0.455439977509137,0.089449541284404,0.955611180630664,0.125659469915386,0.000769016084442,0.772919034788133,0.763122009366916,0.375,6
0.414285714285714,0.04406779661017,0.090909090909091,0.6,0.694002447980416,0.979326417080138,0.573798144503795,0.01605504587156,0.951086843122235,0.126212073997577,0.00115288427589,0.772993226135999,0.746054444045298,0.5625,4
0.214285714285714,0.186440677966102,0.072727272727273,0.4,0.767441860465116,0.949556457675537,0.530953050323306,0.045871559633028,0.95747313312675,0.162354838297012,0.00550907288413,0.782066320082524,0.662454554878295,0.5625,3
0.214285714285714,0.416949152542373,0.072727272727273,0.6,0.876376988984088,0.915275898361149,0.75198200730953,0.080275229357798,0.960681936679275,0.225558148774572,0.005522284937931,0.796527706946516,0.667892201426045,0.5625,6
0.3,0.030508474576271,0.090909090909091,0.6,0.812729498164015,0.976995940460081,0.754624683722238,0.018348623853211,0.95605962231177,0.134513132988426,0,0.778693006589438,0.701965861001135,0.5625,2
0.3,0.220338983050847,0.045454545454546,0.6,0.866585067319461,0.924372274845888,0.745178521225752,0.018348623853211,0.95667564289891,0.146646795829499,0.012872337235068,0.778149643032815,0.719422409962622,0.1875,6
0.314285714285714,0.033898305084746,0.045454545454546,0.2,0.83843329253366,0.972560517215456,0.857351700871521,0.006880733944954,0.956016403411349,0.133661856948274,0,0.774845241387105,0.685005045830868,0.1875,6
0.257142857142857,0.057627118644068,0.090909090909091,0.2,0,0.8694933092768,0.488276637615969,0.126146788990826,0.956260578658558,0.138471339270159,0,0.776141098373769,0.679419778926668,0.1875,6
0.328571428571429,0.322033898305085,0.045454545454546,0.6,0.884944920440636,0.700270635994587,0.375316277762159,0.295871559633027,0.953680127291094,0.153385724818142,0.002395870300888,0.779857250178126,0.712687561680098,0.96875,6
0.342857142857143,0.11864406779661,0.045454545454546,0.6,0.891064871481028,0.906104345211246,0.81613719426483,0.089449541284404,0.956196738757436,0.137213894548031,0.000233313033859,0.775561520556418,0.605601864908071,0.5625,6
0.314285714285714,0.328813559322034,0.045454545454546,0.6,0.870257037943696,0.8694933092768,0.800674725892606,0.126146788990826,0.956910451138172,0.151271777635265,0,0.779186837417544,0.702141183650112,0.5625,5
0.371428571428571,0.138983050847458,0.036363636363636,0.6,0.850673194614443,0.913020598406255,0.547483834692156,0.08256880733945,0.95696216425159,0.15229036288353,0,0.779738431487969,0.669142827972279,0.59375,6
0.242857142857143,0.047457627118644,0.090909090909091,0.6,0.905752753977968,0.976995940460081,0.761540624121451,0.018348623853211,0.955649548209158,0.126435966405315,0.000616793087601,0.773110174254837,0.69526848668683,0.5625,4
0.5,0.464406779661017,0.045454545454546,0.6,0.862913096695226,0.961058487445497,0.835479336519539,0.036697247706422,0.958080413324068,0.173947143771154,0.011093924851713,0.785009861584651,0.81901704481549,0.5625,6
0.3,0.088135593220339,0.072727272727273,0.2,0.8531211750306,0.972560517215456,0.832161934214225,0.020642201834862,0.955835513408851,0.135946404380557,0.00076858951726,0.775494796529256,0.583171795998969,0.1875,6
0.3,0.088135593220339,0.072727272727273,0.2,0.8531211750306,0.972560517215456,0.832161934214225,0.020642201834862,0.955835513408851,0.130098894366411,0.00076858951726,0.779504102031445,0.583171795998969,0.1875,6
0.3,0.088135593220339,0.072727272727273,0.2,0.8531211750306,0.972560517215456,0.832161934214225,0.020642201834862,0.955835513408851,0.135946404380557,0.00076858951726,0.775494796529256,0.583171795998969,0.1875,6
0.342857142857143,0.050847457627119,0.045454545454546,0.6,0.716034271725826,0.851225379642159,0.718358166994658,0.144495412844037,0.955917335293091,0.128439444567814,0,0.773615117024805,0.746583488088295,0.5625,2
0.371428571428571,0.152542372881356,0.072727272727273,0.6,0.790697674418605,0.976995940460081,0.730896823165589,0.018348623853211,0.95658051765548,0.147603288571417,7.68589517259838E-09,0.778413582142324,0.712324932008636,0.5625,5
0.371428571428571,0.152542372881356,0.072727272727273,0.6,0.790697674418605,0.976995940460081,0.730896823165589,0.018348623853211,0.95658051765548,0.147603288571417,7.68589517259838E-09,0.778413582142324,0.712324932008636,0.5625,5
0.371428571428571,0.138983050847458,0.045454545454546,0.6,0.812729498164015,0.976995940460081,0.908181051447849,0.018348623853211,0.956147261210756,0.136239342914282,2.47870119316298E-05,0.775599455742759,0.745960604809464,0.5625,6
0.5,0.105084745762712,0.072727272727273,0.6,0.810281517747858,0.979326417080138,0.831768344110205,0.01605504587156,0.956001175291247,0.132803236825968,0,0.774707773849131,0.75253001702604,0.96875,6
0.328571428571429,0.013559322033898,0.1,0.2,0.880048959608323,0.993083746804992,0.515996626370537,0.002293577981651,0.955622335505386,0.125899961960882,0.000126863385719,0.77314025304164,0.678754433712755,0.1875,6
0.514285714285714,0.322033898305085,0.063636363636364,0.6,0.946144430844553,0.942715381145692,0.726342423390498,0.052752293577982,0.969973947120307,0.444543447612441,0.013059853862541,0.852764896778425,0.781376310089353,0.5625,6
0.514285714285714,0.322033898305085,0.063636363636364,0.6,0.946144430844553,0.942715381145692,0.726342423390498,0.052752293577982,0.969973947120307,0.444543447612441,0.013059853862541,0.852764896778425,0.781376310089353,0.5625,6
0.214285714285714,0.084745762711864,0.060909090909091,0.4,0.812729498164015,0.951886934295595,0.364408209165027,0.043577981651376,0.955949087552126,0.132335946813569,0.004027489772341,0.774618602966145,0.684669321904131,0.375,2
0.214285714285714,0.088135593220339,0.072727272727273,0.2,0.871481028151775,0.951886934295595,0.681529378689907,0.043577981651376,0.955728710544224,0.127995214754245,0.002324856472441,0.774108984516109,0.701321996045807,0.1875,6
0.242857142857143,0.203389830508475,0.072727272727273,0.6,0.917992656058752,0.976995940460081,0.914366038796739,0.018348623853211,0.957142598108864,0.155844340842983,0.000996476309127,0.780706863671028,0.67823715125179,0.9375,6
0.257142857142857,0.04406779661017,0.090909090909091,0.2,0,0.976995940460081,0.717402305313466,0.018348623853211,0.956675275251926,0.146639554343355,0,0.778310736634771,0.686013049404935,0.1875,4
0.257142857142857,0.559322033898305,0.054545454545455,0.6,0.820073439412485,0.835212749962412,0.091818948552151,0.158256880733945,0.959557197398567,0.203404332001038,0.003894600602107,0.792791951554741,0.523161226243376,0.5625,6
0.3,0.030508474576271,0.090909090909091,0.2,0.858017135862913,0.979326417080138,0.57908349732921,0.01605504587156,0.956046390358019,0.134252505228734,0,0.774954931689227,0.732667465805856,0.5625,2
0.3,0.030508474576271,0.090909090909091,0.2,0.858017135862913,0.979326417080138,0.57908349732921,0.01605504587156,0.956046390358019,0.134252505228734,0,0.774954931689227,0.732667465805856,0.5625,2
0.3,0.35593220338983,0.045454545454546,0.6,0.679314565483476,0.821380243572395,0.733370818105145,0.174311926605505,0.964773020473782,0.306139597598544,0,0.813092588669686,0.661819152162252,0.5625,6
0.157142857142857,0.254237288135593,0.090909090909091,1,0.947368421052632,0.780333784393324,0.525555243182457,0.215596330275229,0.956719929340984,0.147519099073532,0,0.778432024479068,0.669097317383631,0.9375,6
0.157142857142857,0.254237288135593,0.090909090909091,1,0.947368421052632,0.780333784393324,0.525555243182457,0.215596330275229,0.956719929340984,0.147519099073532,0.008460887040537,0.778432024479068,0.669097317383631,0.9375,6
0.157142857142857,0.254237288135593,0.090909090909091,1,0.947368421052632,0.780333784393324,0.525555243182457,0.215596330275229,0.956719929340984,0.147519099073532,0.004714013143895,0.778432024479068,0.669097317383631,0.9375,6
0.157142857142857,0.254237288135593,0.090909090909091,1,0.947368421052632,0.780333784393324,0.525555243182457,0.215596330275229,0.956719929340984,0.147519099073532,0,0.778432024479068,0.669097317383631,0.9375,6
0.171428571428571,0.264406779661017,0.072727272727273,0.6,0.793145654834761,0.974890993835514,0.638628057351701,0.020642201834862,0.940471630276762,0.156184547256176,0.004227242344929,0.78048628590114,0.658182832757617,0.5625,6
0.328571428571429,0.2,0.027272727272727,0.6,0.957160342717258,0.93354382799579,0.588304751194827,0.059633027522936,0.949390402617302,0.152562218423042,0.00192147379315,0.779308125261842,0.5666499240586,0.5625,6
0.171428571428571,0.125423728813559,0.072727272727273,0.2,0.894736842105263,0.974890993835514,0.520101208883891,0.018348623853211,0.95641768013122,0.141565742835418,0.003537952051113,0.776866206639706,0.623254434080627,0.1875,6
0.171428571428571,0.125423728813559,0.072727272727273,0.2,0.894736842105263,0.974890993835514,0.520101208883891,0.018348623853211,0.95641768013122,0.141565742835418,0.003537952051113,0.776866206639706,0.623254434080627,0.1875,6
0.342857142857143,0.101694915254237,0.072727272727273,0.6,0.974296205630355,0.976995940460081,0.334439134101771,0.018348623853211,0.956049334922104,0.134310503855025,0,0.775045542163899,0.714207606262812,0.5625,5
0.371428571428571,0.047457627118644,0.081818181818182,0.2,0.828641370869033,0.906104345211246,0.542479617655328,0.089449541284404,0.955692909263042,0.127290042420377,0.00067809194455,0.773321324345279,0.741683384369474,0.59375,6
0.371428571428571,0.105084745762712,0.045454545454546,0.6,0.930232558139535,0.961058487445497,0.661343829069441,0.034403669724771,0.957401834088071,0.158555376945844,0.002598293722049,0.781155892819598,0.73553203235623,0.5625,6
0.371428571428571,0.244067796610169,0.072727272727273,0.2,0.844553243574051,0.974890993835514,0.501433792521788,0.020642201834862,0.956669754074163,0.146530804553384,0,0.77816587959186,0.746229595796437,0.1875,5
0.228571428571429,0.152542372881356,0.045454545454546,0.6,0.848225214198286,0.706961359194106,0.69283103739106,0.288990825688073,0.957056999827632,0.154158324651444,0.001339651528584,0.780154147257812,0.658038620473436,0.9375,6
0.228571428571429,0.152542372881356,0.045454545454546,0.6,0.848225214198286,0.706961359194106,0.69283103739106,0.288990825688073,0.957056999827632,0.154158324651444,0.001339651528584,0.780154147257812,0.658038620473436,0.9375,6
0.228571428571429,0.138983050847458,0.045454545454546,0.6,0,0.981581717035032,0.779308405960079,0.013761467889908,0.956531102917266,0.1437998140225,0,0.777498010808272,0.697439402385959,0.5625,6
0.228571428571429,0.115254237288136,0.027272727272727,0.6,0.922888616891065,0.954142234250489,0.596963733483273,0.041284403669725,0.956209901379085,0.137473156683963,0.003327181747794,0.775844425762641,0.639922555553079,0.5625,4
0.228571428571429,0.115254237288136,0.027272727272727,0.6,0.922888616891065,0.954142234250489,0.596963733483273,0.041284403669725,0.956209901379085,0.137473156683963,0.00421182828216,0.775844425762641,0.639922555553079,0.5625,4
0.242857142857143,0.155932203389831,0.045454545454546,0.6,0.804161566707466,0.976995940460081,0.742760753443913,0.018348623853211,0.956217176895483,0.13761646141242,0,0.775795790908358,0.668033304188935,0.5625,6
0.257142857142857,0.630508474576271,0.072727272727273,0.6,0.824969400244798,0.899188092016238,0.419567050885578,0.096330275229358,0.958263117237109,0.177915033921965,0.004706473280731,0.785825046090092,0.712358533267958,0.5625,6
0.414285714285714,1,0.060909090909091,0.6,0.88984088127295,0.894602315441287,0.193646331177959,0.100917431192661,0.961210032846815,0.236540265908626,0.003509382041577,0.800682652133187,0.773813508600066,0.9375,6
0.428571428571429,0.088135593220339,0.072727272727273,0.6,0.84577723378213,0.976995940460081,0.594883328647737,0.018348623853211,0.955989890501105,0.133953766533557,0.00192147379315,0.774995856796764,0.781428629149047,0.5625,2
0.3,0.030508474576271,0.072727272727273,0.6,0.843329253365973,0.945045857765749,0.886983412988473,0.05045871559633,0.95616565175233,0.136601578585597,0,0.77711342134517,0.601716911063233,0.59375,5
0.3,0.030508474576271,0.072727272727273,0.6,0.843329253365973,0.945045857765749,0.886983412988473,0.05045871559633,0.956411526317501,0.141444532112246,0,0.77711342134517,0.601716911063233,0.59375,5
0.257142857142857,1,0.060909090909091,0.6,0.837209302325581,0.910690121786197,0.561596851279168,0.084862385321101,0.916007320783147,0.301843862361039,0.015872138277985,0.817179338063681,0.617030225548521,0.5625,6
0.342857142857143,0.088135593220339,0.072727272727273,0.2,0.812729498164015,0.988497970230041,0.559460219285915,0.006880733944954,0.955950941362733,0.132372461036225,0.000340711890054,0.774659156952332,0.692699027408578,0.1875,6
0.228571428571429,0.383050847457627,0.072727272727273,0.6,0.815177478580171,0.954142234250489,0.766319932527411,0.041284403669725,0.957520986705401,0.163297402882036,0.001152015769735,0.781540315427737,0.686399174277725,0.5625,6
0.3,0.084745762711864,0.090909090909091,0.2,0.832313341493268,0.803187490602917,0.270002811357886,0.192660550458716,0.956050015144879,0.13432390209849,0,0.774502702367246,0.590594220781061,0.5625,6
0.371428571428571,0.013559322033898,0.045454545454546,0.2,0.881272949816401,0.917606374981206,0.726679786336801,0.077981651376147,0.955517180376888,0.123828737554041,0.000345865282767,0.77245270584778,0.697515296438324,0.5625,2
0.371428571428571,0.013559322033898,0.045454545454546,0.2,0.881272949816401,0.917606374981206,0.726679786336801,0.077981651376147,0.955517180376888,0.123828737554041,0.000345865282767,0.77245270584778,0.697515296438324,0.5625,2
0.328571428571429,0.138983050847458,0.072727272727273,0.6,0.826193390452876,0.976995940460081,0.516952488051729,0.018348623853211,0.956233846171532,0.137944793581194,0,0.775702411988134,0.696133833290113,0.9375,4
0.442857142857143,0.152542372881356,0.072727272727273,0.6,0.697674418604651,0.976995940460081,0.584593758785493,0.018348623853211,0.956615784103857,0.15015938774942,0,0.779053607845949,0.757818345489078,0.59375,6
0.442857142857143,0.010169491525424,0.090909090909091,0.4,0.824969400244798,0.988497970230041,0.468091087995502,0.006880733944954,0.955601927102748,0.1257565546374,0,0.772943343984761,0.758398272932871,0.375,3
0.457142857142857,0.084745762711864,0.090909090909091,0.2,0.843329253365973,0.972560517215456,0.703570424515041,0.022935779816514,0.956234968329243,0.137966896549178,0.001902259055218,0.776072560640656,0.684375984283029,0.1875,4
0.457142857142857,0.084745762711864,0.090909090909091,0.2,0.843329253365973,0.972560517215456,0.703570424515041,0.022935779816514,0.956234968329243,0.137966896549178,0.001902259055218,0.776072560640656,0.684375984283029,0.1875,4
0.528571428571429,0.152542372881356,0.072727272727273,0.6,0.843329253365973,0.908434821831304,0.512004498172617,0.089449541284404,0.956493060203176,0.139684212495719,0.000929747367239,0.776430712196969,0.825779684936327,0.59375,4
0.3,0.254237288135593,0.072727272727273,1,0.84577723378213,0.981581717035032,0.873882485240371,0.011467889908257,0.960657983896752,0.225086354498033,0,0.801620374772794,0.53887301368562,0.96875,5
0.3,0.254237288135593,0.072727272727273,1,0.84577723378213,0.981581717035032,0.873882485240371,0.011467889908257,0.960657983896752,0.225086354498033,0,0.801620374772794,0.53887301368562,0.96875,5
0.3,0.23728813559322,0.054545454545455,0.6,0.940024479804162,0.787099684258006,0.527354512229407,0.206422018348624,0.956874584570571,0.150565319364853,0.00352013998905,0.779327354734997,0.560701594125557,0.5625,6
0.314285714285714,0.094915254237288,0.090909090909091,0.6,0.88984088127295,0.970230040595399,0.809389935338769,0.025229357798165,0.955918834857877,0.131740064143889,0,0.774343703805166,0.746498420957881,0.5625,6
0.457142857142857,0.169491525423729,0.063636363636364,1,0.916768665850673,0.844309126447151,0.378633680067473,0.149082568807339,0.929708605340913,0.153363252305257,0.003894600602107,0.779589982948126,0.53961600185847,1,5
0.414285714285714,0.189830508474576,0.072727272727273,0.6,0.766217870257038,0.709291835814163,0.558616811920157,0.286697247706422,0.956245881578479,0.13818185314234,0.000901678478069,0.776066275521026,0.708199192083277,0.96875,6
0.414285714285714,0.189830508474576,0.072727272727273,0.6,0.766217870257038,0.709291835814163,0.558616811920157,0.286697247706422,0.956245881578479,0.13818185314234,0,0.776066275521026,0.708199192083277,0.96875,6
0.442857142857143,0.16271186440678,0.072727272727273,0.6,0.832313341493268,0.979326417080138,0.763789710430138,0.01605504587156,0.953299010824739,0.139902465110552,0.00076858951726,0.777091573072169,0.663421159101254,0.59375,6
0.342857142857143,0.040677966101695,0.072727272727273,0.2,0.905752753977968,0.947376334385807,0.759572673601349,0.048165137614679,0.956601207533098,0.14518065386757,0,0.777869132157879,0.718327326201256,0.5625,6
0.528571428571429,0.091525423728814,0.063636363636364,0.6,0.828641370869033,0.890166892196662,0.832049479898791,0.105504587155963,0.941543504702637,0.147414756928148,0.003842947586299,0.703565290377158,0.786486221989232,0.59375,5
0.557142857142857,0.020338983050848,0.090909090909091,0.2,0,0.976995940460081,0.409783525442789,0.018348623853211,0.956133647703154,0.135971199747041,0,0.775372892144652,0.641961326839566,0.1875,6
0.6,0.023728813559322,0.090909090909091,0.2,0.843329253365973,0.983912193655089,0.644869271858308,0.013761467889908,0.956292653000624,0.138589344615732,0,0.776156566502117,0.808771761269614,0.1875,2
0.6,0.023728813559322,0.090909090909091,0.2,0.843329253365973,0.983912193655089,0.644869271858308,0.013761467889908,0.956292653000624,0.138589344615732,0.00038429475863,0.776156566502117,0.808771761269614,0.1875,2
0.6,0.023728813559322,0.090909090909091,0.2,0.843329253365973,0.983912193655089,0.644869271858308,0.013761467889908,0.956292653000624,0.138589344615732,0.00038429475863,0.776156566502117,0.808771761269614,0.1875,2
0.428571428571429,0.03728813559322,0.1,0.6,0,0.970230040595399,0.838628057351701,0.025229357798165,0.94812656109202,0.127668526113961,0.00192147379315,0.773498205569165,0.669081730369234,0.5625,4
0.5,0.254237288135593,0.045454545454546,0.6,0.925336597307222,0.965644264020448,0.597357323587293,0.032110091743119,0.958800940878579,0.190059101792496,0,0.789044160158873,0.786025942411296,0.5625,6
0.5,0.152542372881356,0.072727272727273,0.6,0.864137086903305,0.842053826492257,0.535901040202418,0.153669724770642,0.958272002764048,0.178090050780658,0,0.791310833184684,0.723794879545615,0.5625,6
0.6,0.305084745762712,0.045454545454546,0.6,0.900856793145655,0.988497970230041,0.780714084903008,0.009174311926606,0.958687953908499,0.186282976553728,0,0.788160522470143,0.853392969732979,0.9375,6
0.614285714285714,0.020338983050848,0.063636363636364,0.2,0.876376988984088,0.995414223425049,0.613269609221254,0,0.956587758429946,0.142482230102732,3.95055011871557E-06,0.77713131223749,0.781248367045303,0.1875,6
0.614285714285714,0.152542372881356,0.072727272727273,0.2,0.827417380660955,0.903773868591189,0.787517570986787,0.091743119266055,0.975288878011564,0.500389251793427,0.004483459346403,0.866748215744699,0.763885678259187,0.9375,6
0.614285714285714,0.322033898305085,0.045454545454546,0.6,0.87515299877601,0.947376334385807,0.783244307000281,0.048165137614679,0.967846290131494,0.391349844202613,0,0.83944566654522,0.764275654901337,0.5625,6
0.614285714285714,0.067796610169492,0.072727272727273,0.2,0.891064871481028,0.976995940460081,0.741917346078156,0.162844036697248,0.956515726676391,0.143705765345841,3.20040674986997E-05,0.777437675156276,0.820094462175363,0.59375,5
0.371428571428571,0.074576271186441,0.045454545454546,0.6,0.833537331701346,0.995414223425049,0.861118920438572,0,0.956010264414714,0.134331120674833,0,0.775090343095208,0.762918712406516,0.5625,6
0.442857142857143,0.152542372881356,0.072727272727273,0.6,0.876376988984088,0.972560517215456,0.676581388810796,0.011467889908257,0.957376918697525,0.158444958725427,0.005512393190844,0.78112824502728,0.759141363722459,0.5625,4
0.442857142857143,0.152542372881356,0.072727272727273,0.6,0.876376988984088,0.972560517215456,0.676581388810796,0.05045871559633,0.957376918697525,0.158444958725427,0.005512393190844,0.78112824502728,0.759141363722459,0.5625,4
0.457142857142857,0.027118644067797,0.072727272727273,0.2,0.795593635250918,0.967974740640505,0.766432386842845,0.027522935779817,0.955590386173408,0.125270660878574,0,0.772785143782519,0.740863582885565,0.1875,6
0.5,0.023728813559322,0.072727272727273,0.2,0.839657282741738,0.970230040595399,0.769468653359573,0.025229357798165,0.95561835465217,0.125861656790211,0.000957397375122,0.772969660678527,0.724744528335906,0.1875,2
0.314285714285714,0.020338983050848,0.036363636363636,0.2,0.927784577723378,0.974890993835514,0.796289007590666,0.018348623853211,0.955634277205336,0.12613517578973,0,0.773038269493351,0.577789730851807,0.1875,6
0.642857142857143,0.28135593220339,0.072727272727273,0.2,0.902080783353733,0.967974740640505,0.476019117233624,0.029816513761468,0.95685469552619,0.150173567914015,0,0.779078273947585,0.674125779685769,0.5625,4
0.628571428571429,0.305084745762712,0.045454545454546,0.6,0.894736842105263,0.970230040595399,0.683834692156312,0.025229357798165,0.95688384199236,0.150747661379235,0,0.778988482034921,0.635180384392593,0.5625,6
0.414285714285714,0.257627118644068,0.072727272727273,0.6,0.862913096695226,0.976995940460081,0.752600506044419,0.018348623853211,0.957405505349151,0.160873364704467,0.001371202128267,0.781736297429471,0.740541367496544,0.59375,5
0.5,0.105084745762712,0.090909090909091,0.4,0.86046511627907,0.798601714027966,0.244250773123419,0.197247706422018,0.955785938412963,0.129122423290601,0.002743864576618,0.773769662878918,0.692693008982373,0.375,6
0.5,0.105084745762712,0.090909090909091,0.4,0.86046511627907,0.798601714027966,0.244250773123419,0.018348623853211,0.955785938412963,0.129122423290601,0.002743864576618,0.773769662878918,0.692693008982373,0.375,6
0.128571428571429,0.152542372881356,0.054545454545455,0.6,0.850673194614443,0.810103743797925,0.691931402867585,0.123853211009174,0.957368210267705,0.160288188865879,0.01672389379255,0.781719890274322,0.623469275424133,0.5625,2
0.128571428571429,0.152542372881356,0.054545454545455,0.6,0.850673194614443,0.810103743797925,0.691931402867585,0.185779816513761,0.957368210267705,0.160288188865879,0.01672389379255,0.781719890274322,0.623469275424133,0.5625,2
0.142857142857143,0.145762711864407,0.063636363636364,0.4,0.790697674418605,0.986167493609984,0.681416924374473,0.006880733944954,0.956404880099461,0.141313622576837,0.000479926509315,0.77175124160331,0.56768046462256,0.375,6
0.214285714285714,0.088135593220339,0.054545454545455,0.6,0,0.976995940460081,0.881754287320776,0.018348623853211,0.95603870800261,0.134101187054797,0,0.775100088023549,0.679634265533602,0.5625,6
0.214285714285714,0.088135593220339,0.054545454545455,0.6,0,0.976995940460081,0.881754287320776,0.018348623853211,0.95603870800261,0.134101187054797,0,0.775100088023549,0.679634265533602,0.5625,6
0.242857142857143,0.050847457627119,0.090909090909091,0.6,0.760097919216646,0.896932792061344,0.799550182738263,0.098623853211009,0.95669557336047,0.147039363068124,5.92236652524568E-05,0.778268761014382,0.702884693555595,0.59375,5
0.3,0.603389830508475,0.045454545454546,0.6,0.877600979192166,0.961058487445497,0.664717458532471,0.034403669724771,0.959907244559465,0.210299157137531,0.00192147379315,0.794208946739997,0.696766588585339,0.9375,6
0.2,0.084745762711864,0.072727272727273,0.2,0.866585067319461,0.974890993835514,0.698622434635929,0.020642201834862,0.956019850190316,0.133729747623919,0,0.77459638057888,0.635048059912936,0.1875,5
0.371428571428571,0,0.109090909090909,0.2,0,0.990828446850098,0.807197076187799,0.004587155963303,0.955607666188469,0.125611022679816,0.000499583186219,0.772896330541696,0.701966981786618,0.1875,6
0.414285714285714,0.040677966101695,0.081818181818182,0.6,0.935128518971848,0.979326417080138,0.665054821478774,0.01605504587156,0.955880623188,0.131968697882311,0.000845448468986,0.774498812327131,0.72509727961807,0.5625,2
0.414285714285714,0.322033898305085,0.045454545454546,0.6,0.898408812729498,0.88099533904676,0.454484115827945,0.114678899082569,0.956871387103796,0.148965582442576,0,0.778754689052782,0.678651989497622,0.5625,6
0.414285714285714,0.322033898305085,0.045454545454546,0.6,0.898408812729498,0.88099533904676,0.454484115827945,0.114678899082569,0.956871387103796,0.148965582442576,0,0.778754689052782,0.678651989497622,0.5625,6
0.228571428571429,0.033898305084746,0.027272727272727,1,0.873929008567931,0.976995940460081,0.605678942929435,0.018348623853211,0.955692987192065,0.127291577376379,0,0.773143694892866,0.595180484210457,0.9375,6
0.242857142857143,0.288135593220339,0.045454545454546,1,0.87515299877601,0.970230040595399,0.729434917064942,0.025229357798165,0.963043456290988,0.272072637672009,0.001083987911563,0.808554807119353,0.657440562771879,0.96875,6
0.242857142857143,0.288135593220339,0.045454545454546,1,0.87515299877601,0.970230040595399,0.729434917064942,0.025229357798165,0.963043456290988,0.272072637672009,0,0.808554807119353,0.657440562771879,0.96875,6
0.414285714285714,0.101694915254237,0.072727272727273,0.6,0.864137086903305,0.970230040595399,0.656395839190329,0.025229357798165,0.959836744331205,0.208910524975263,0.004349067626362,0.792954766082311,0.719316090437407,0.5625,6
0.228571428571429,0.145762711864407,0.063636363636364,0.6,0.91921664626683,0.976995940460081,0.648017992690469,0.018348623853211,0.960433635593444,0.220667400443369,0.000566727166447,0.800100124050753,0.708514163823043,0.5625,6
0.242857142857143,0.152542372881356,0.072727272727273,1,0.828641370869033,0.974890993835514,0.676862524599381,0.018348623853211,0.956975885019062,0.152560618731939,0.00041535730397,0.779355488127628,0.618682604430366,0.9375,3
